2024-04-27 03:02:09,198 INFO    StreamThr :6112 [internal.py:wandb_internal():86] W&B internal server running at pid: 6112, started at: 2024-04-27 03:02:09.196992
2024-04-27 03:02:11,694 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\wandb-metadata.json
2024-04-27 03:02:11,801 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: python_packages
2024-04-27 03:02:11,802 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: python_packages
2024-04-27 03:02:11,803 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:02:11,804 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:02:11,806 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:02:12,586 DEBUG   SenderThread:6112 [sender.py:send():379] send: telemetry
2024-04-27 03:02:12,696 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\output.log
2024-04-27 03:02:12,696 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\requirements.txt
2024-04-27 03:02:14,489 INFO    wandb-upload_0:6112 [upload_job.py:push():131] Uploaded file C:\Users\50650\AppData\Local\Temp\tmpa2_yv84awandb\nn54xndn-wandb-metadata.json
2024-04-27 03:02:14,611 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:14,719 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\output.log
2024-04-27 03:02:19,634 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:24,652 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:26,796 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:02:26,798 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:02:26,810 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:02:30,143 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:35,169 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:40,218 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:40,906 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\config.yaml
2024-04-27 03:02:41,812 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:02:41,813 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:02:41,813 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:02:46,177 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:51,212 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:56,264 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:02:56,820 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:02:56,820 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:02:56,820 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:03:02,189 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:03,326 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: partial_history
2024-04-27 03:03:03,326 DEBUG   SenderThread:6112 [sender.py:send():379] send: history
2024-04-27 03:03:03,328 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: summary_record
2024-04-27 03:03:03,329 INFO    SenderThread:6112 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 03:03:04,134 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_created():271] file/dir created: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\wandb-summary.json
2024-04-27 03:03:05,144 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\output.log
2024-04-27 03:03:06,158 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\output.log
2024-04-27 03:03:07,372 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:11,337 DEBUG   SystemMonitor:6112 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-27 03:03:11,337 DEBUG   SenderThread:6112 [sender.py:send():379] send: stats
2024-04-27 03:03:11,834 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:03:11,835 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:03:11,835 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:03:13,120 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:18,168 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:23,219 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:26,832 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:03:26,848 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:03:26,848 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:03:29,200 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:34,261 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:39,310 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:41,349 DEBUG   SenderThread:6112 [sender.py:send():379] send: stats
2024-04-27 03:03:41,412 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: partial_history
2024-04-27 03:03:41,415 DEBUG   SenderThread:6112 [sender.py:send():379] send: history
2024-04-27 03:03:41,415 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: summary_record
2024-04-27 03:03:41,416 INFO    SenderThread:6112 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 03:03:41,595 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\wandb-summary.json
2024-04-27 03:03:41,844 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:03:41,844 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:03:41,845 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:03:43,613 INFO    Thread-16 :6112 [dir_watcher.py:_on_file_modified():288] file/dir modified: E:\Codes\Projects\Introduction-to-Artificial-Intelligence\Classification\src\wandb\run-20240427_030209-3di3phjq\files\output.log
2024-04-27 03:03:45,181 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:50,223 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:55,262 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 03:03:56,844 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 03:03:56,844 DEBUG   SenderThread:6112 [sender.py:send_request():406] send_request: stop_status
2024-04-27 03:03:56,858 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 03:04:00,552 DEBUG   HandlerThread:6112 [handler.py:handle_request():146] handle_request: status_report
